# Instance C207 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
4     -1
5     -1
8     -1
9     -1
10    -1
11    -1
12    -1
13    -1
15    -1
16    -1
17    -1
18    -1
19    -1
22    -1
24    -1
25    -1
27    -1
28    -1
29    -1
30    -1
33    -1
34    -1
35    -1
37    -1
39    -1
41    -1
42    -1
43    -1
45    -1
48    -1
49    -1
50    -1
51    -1
52    -1
53    -1
54    -1
55    -1
58    -1
59    -1
60    -1
61    -1
62    -1
63    -1
64    -1
65    -1
66    -1
69    -1
71    -1
72    -1
73    -1
74    -1
75    -1
77    -1
78    -1
79    -1
80    -1
81    -1
83    -1
84    -1
85    -1
86    -1
87    -1
89    -1
90    -1
91    -1
93    -1
95    -1
97    -1
100   -1
2     100
3     481
6     70
7     369
14    1267
20    5
21    57
23    759
26    183
31    274
32    124
36    120
38    412
40    356
44    1071
46    63
47    552
56    1043
57    1281
67    11
68    465
70    779
76    1455
82    1815
88    848
92    417
94    322
96    1695
98    373
99    258
