# Instance C206 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
10    -1
11    -1
15    -1
17    -1
18    -1
19    -1
20    -1
22    -1
23    -1
32    -1
34    -1
37    -1
38    -1
39    -1
41    -1
42    -1
43    -1
44    -1
45    -1
47    -1
49    -1
50    -1
52    -1
57    -1
59    -1
60    -1
61    -1
62    -1
63    -1
65    -1
67    -1
72    -1
73    -1
77    -1
82    -1
84    -1
85    -1
87    -1
88    -1
89    -1
93    -1
94    -1
97    -1
99    -1
1     139
8     174
9     542
12    810
13    1592
14    319
16    207
21    2394
24    2
25    433
26    1011
27    67
28    131
29    160
30    27
31    401
33    136
35    240
36    732
40    978
46    654
48    556
51    1522
53    412
54    514
55    640
56    412
58    200
64    232
66    165
68    52
69    339
70    485
71    1699
74    56
75    13
76    351
78    344
79    1250
80    833
81    1642
83    401
86    1035
90    1702
91    654
92    102
95    288
96    2195
98    338
100   120
