# Instance R103 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
12    -1
14    -1
16    -1
26    -1
30    -1
31    -1
32    -1
34    -1
42    -1
43    -1
45    -1
46    -1
48    -1
56    -1
57    -1
62    -1
65    -1
72    -1
78    -1
80    -1
90    -1
91    -1
97    -1
99    -1
4     29
8     17
9     37
10    4
11    29
13    39
15    3
17    33
18    9
19    1
20    4
21    10
22    90
23    57
24    23
25    79
27    33
28    22
29    16
33    7
35    13
36    31
37    27
38    22
39    5
40    12
41    83
44    11
47    19
49    48
50    4
51    19
52    2
53    74
54    11
55    83
58    61
59    24
60    8
61    0
63    4
64    29
66    3
67    79
68    6
69    33
70    24
71    26
73    2
74    82
75    2
76    71
77    36
79    21
81    4
82    22
83    12
84    96
85    4
86    19
87    15
88    73
89    10
92    10
93    94
94    21
95    21
96    1
98    9
100   156
