# Instance C206 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
2     -1
3     -1
5     -1
6     -1
11    -1
18    -1
19    -1
20    -1
22    -1
23    -1
32    -1
37    -1
39    -1
41    -1
44    -1
45    -1
49    -1
52    -1
57    -1
60    -1
61    -1
62    -1
65    -1
67    -1
72    -1
77    -1
82    -1
85    -1
89    -1
93    -1
1     139
4     1058
7     883
8     174
9     542
10    1740
12    810
13    1592
14    319
15    5
16    207
17    1940
21    2394
24    2
25    433
26    1011
27    67
28    131
29    160
30    27
31    401
33    136
34    783
35    240
36    732
38    124
40    978
42    1719
43    1428
46    654
47    480
48    556
50    1221
51    1522
53    412
54    514
55    640
56    412
58    200
59    573
63    11
64    232
66    165
68    52
69    339
70    485
71    1699
73    750
74    56
75    13
76    351
78    344
79    1250
80    833
81    1642
83    401
84    385
86    1035
87    2427
88    112
90    1702
91    654
92    102
94    543
95    288
96    2195
97    298
98    338
99    73
100   120
