# Instance R108 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
1     -1
5     -1
6     -1
14    -1
45    -1
57    -1
65    -1
68    -1
90    -1
100   -1
2     5
3     24
4     50
7     2
8     82
9     2
10    13
11    47
12    24
13    97
15    45
16    9
17    14
18    12
19    14
20    7
21    19
22    23
23    13
24    15
25    68
26    10
27    26
28    24
29    4
30    9
31    21
32    2
33    17
34    21
35    5
36    15
37    21
38    24
39    18
40    1
41    1
42    21
43    8
44    19
46    1
47    17
48    26
49    2
50    0
51    25
52    4
53    55
54    19
55    30
56    7
58    22
59    26
60    12
61    4
62    15
63    26
64    18
66    21
67    61
69    2
70    6
71    9
72    8
73    11
74    96
75    19
76    51
77    60
78    12
79    66
80    15
81    17
82    2
83    5
84    67
85    4
86    14
87    3
88    16
89    25
91    7
92    11
93    5
94    2
95    11
96    1
97    15
98    10
99    62
