# Instance C202 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
3     -1
4     -1
7     -1
10    -1
11    -1
12    -1
20    -1
21    -1
24    -1
26    -1
31    -1
35    -1
46    -1
48    -1
55    -1
58    -1
59    -1
62    -1
63    -1
65    -1
69    -1
71    -1
72    -1
76    -1
80    -1
82    -1
84    -1
97    -1
5     31
6     358
8     1568
9     1221
13    2369
14    511
15    380
16    64
17    1966
18    1305
19    384
22    14
23    1037
25    2439
27    84
28    787
29    52
30    272
32    39
33    461
34    74
36    216
37    353
38    693
39    853
40    40
41    304
42    1658
43    708
44    1224
45    1231
47    1005
49    850
50    78
51    1688
52    379
53    413
54    1074
56    1098
57    1227
60    1058
61    278
64    97
66    97
67    6
68    27
70    1588
73    134
74    142
75    318
77    1716
78    2145
79    2373
81    1869
83    416
85    406
86    437
87    2666
88    1236
89    626
90    3101
91    304
92    329
93    1
94    169
95    260
96    337
98    73
99    79
100   430
