# Instance RC107 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
2     -1
3     -1
4     -1
5     -1
6     -1
7     -1
9     -1
11    -1
13    -1
14    -1
16    -1
17    -1
18    -1
19    -1
20    -1
21    -1
22    -1
24    -1
25    -1
26    -1
27    -1
30    -1
31    -1
32    -1
34    -1
36    -1
37    -1
39    -1
40    -1
42    -1
43    -1
44    -1
46    -1
47    -1
48    -1
49    -1
52    -1
55    -1
56    -1
57    -1
58    -1
59    -1
60    -1
62    -1
63    -1
65    -1
67    -1
69    -1
70    -1
71    -1
72    -1
74    -1
78    -1
80    -1
81    -1
82    -1
83    -1
84    -1
86    -1
87    -1
88    -1
89    -1
91    -1
92    -1
94    -1
95    -1
96    -1
98    -1
99    -1
100   -1
1     50
8     16
10    1
12    33
15    27
23    14
28    40
29    35
33    43
35    39
38    16
41    14
45    33
50    69
51    47
53    15
54    12
61    47
64    13
66    56
68    32
73    61
75    51
76    35
77    5
79    3
85    68
90    72
93    10
97    58
