# Instance C106 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
2     -1
4     -1
5     -1
6     -1
7     -1
8     -1
9     -1
11    -1
12    -1
13    -1
15    -1
16    -1
18    -1
19    -1
20    -1
22    -1
23    -1
24    -1
25    -1
26    -1
27    -1
30    -1
31    -1
34    -1
35    -1
37    -1
39    -1
42    -1
43    -1
44    -1
46    -1
48    -1
49    -1
50    -1
51    -1
52    -1
53    -1
54    -1
55    -1
56    -1
57    -1
58    -1
59    -1
61    -1
63    -1
65    -1
66    -1
67    -1
68    -1
71    -1
72    -1
74    -1
75    -1
76    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
87    -1
93    -1
96    -1
97    -1
98    -1
99    -1
100   -1
1     35
3     42
10    186
14    415
17    77
21    450
28    430
29    355
32    24
33    25
36    281
38    350
40    136
41    21
45    35
47    50
60    114
62    169
64    227
69    595
70    114
73    239
77    304
88    156
89    139
90    3
91    121
92    77
94    213
95    13
