C106.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
1    40    50    0      1236   0      [] 	[] 	[200]
2    40    50    0      1236   0      [] 	[] 	[200]
3    40    50    0      1236   0      [] 	[] 	[200]
4    40    50    0      1236   0      [] 	[] 	[200]
5    40    50    0      1236   0      [] 	[] 	[200]
6    40    50    0      1236   0      [] 	[] 	[200]
7    40    50    0      1236   0      [] 	[] 	[200]
8    40    50    0      1236   0      [] 	[] 	[200]
9    40    50    0      1236   0      [] 	[] 	[200]
10   40    50    0      1236   0      [] 	[] 	[200]
11   40    50    0      1236   0      [] 	[] 	[200]
12   40    50    0      1236   0      [] 	[] 	[200]
13   40    50    0      1236   0      [] 	[] 	[200]
14   40    50    0      1236   0      [] 	[] 	[200]
15   40    50    0      1236   0      [] 	[] 	[200]
16   40    50    0      1236   0      [] 	[] 	[200]
17   40    50    0      1236   0      [] 	[] 	[200]
18   40    50    0      1236   0      [] 	[] 	[200]
19   40    50    0      1236   0      [] 	[] 	[200]
20   40    50    0      1236   0      [] 	[] 	[200]
21   40    50    0      1236   0      [] 	[] 	[200]
22   40    50    0      1236   0      [] 	[] 	[200]
23   40    50    0      1236   0      [] 	[] 	[200]
24   40    50    0      1236   0      [] 	[] 	[200]
25   40    50    0      1236   0      [] 	[] 	[200]
26   45    68    890    989    90     [] 	[] 	[10]
27   45    70    816    879    90     [] 	[] 	[30]
28   42    66    55     156    90     [] 	[] 	[10]
29   42    68    703    806    90     [] 	[] 	[10]
30   42    65    15     60     90     [] 	[] 	[10]
31   40    69    559    764    90     [] 	[] 	[20]
32   40    66    172    223    90     [] 	[] 	[20]
33   38    68    250    329    90     [] 	[] 	[20]
34   38    70    489    650    90     [] 	[] 	[10]
35   35    66    361    406    90     [] 	[] 	[10]
36   35    69    450    503    90     [] 	[] 	[10]
37   25    85    647    726    90     [] 	[] 	[20]
38   22    75    30     95     90     [] 	[] 	[30]
39   22    85    571    616    90     [] 	[] 	[10]
40   20    80    392    421    90     [] 	[] 	[40]
41   20    85    478    525    90     [] 	[] 	[40]
42   18    75    105    142    90     [] 	[] 	[20]
43   15    75    172    261    90     [] 	[] 	[20]
44   15    80    274    349    90     [] 	[] 	[10]
45   30    50    10     77     90     [] 	[] 	[10]
46   30    52    918    961    90     [] 	[] 	[20]
47   28    52    806    889    90     [] 	[] 	[20]
48   28    55    739    770    90     [] 	[] 	[10]
49   25    50    55     154    90     [] 	[] 	[10]
50   25    52    172    221    90     [] 	[] 	[40]
51   25    55    612    711    90     [] 	[] 	[10]
52   23    52    264    313    90     [] 	[] 	[10]
53   23    55    553    586    90     [] 	[] 	[20]
54   20    50    365    398    90     [] 	[] 	[10]
55   20    55    452    501    90     [] 	[] 	[10]
56   10    35    204    233    90     [] 	[] 	[20]
57   10    40    31     189    90     [] 	[] 	[30]
58   8     40    42     203    90     [] 	[] 	[40]
59   8     45    715    852    90     [] 	[] 	[20]
60   5     35    251    376    90     [] 	[] 	[10]
61   5     45    648    733    90     [] 	[] 	[10]
62   2     40    365    452    90     [] 	[] 	[20]
63   0     40    474    527    90     [] 	[] 	[30]
64   0     45    541    650    90     [] 	[] 	[20]
