  0   50  102    0 9999 9999 9999    0    0 0
  1    8   29    0 9999 9999 9999   10    0 1
  2   22   29    0 9999 9999 9999   10    0 0
  3   36   29    0 9999 9999 9999   10    0 1
  4   50   29    0 9999 9999 9999   10    0 0
  5   64   29    0 9999 9999 9999   10    0 1
  6   78   29    0 9999 9999 9999   10    0 0
  7   92   29    0 9999 9999 9999   10    0 1
  8    8   36    0 9999 9999 9999   10    0 0
  9   22   36    0 9999 9999 9999   10    0 1
 10   36   36    0 9999 9999 9999   10    0 0
 11   50   36    0 9999 9999 9999   10    0 1
 12   64   36    0 9999 9999 9999   10    0 0
 13   78   36    0 9999 9999 9999   10    0 1
 14   92   36    0 9999 9999 9999   10    0 0
 15    8   43    0 9999 9999 9999   10    0 1
 16   22   43    0 9999 9999 9999   10    0 0
 17   36   43    0 9999 9999 9999   10    0 1
 18   50   43    0 9999 9999 9999   10    0 0
 19   64   43    0 9999 9999 9999   10    0 1
 20   78   43    0 9999 9999 9999   10    0 0
 21   92   43    0 9999 9999 9999   10    0 1
 22    8   50    0 9999 9999 9999   10    0 0
 23   22   50    0 9999 9999 9999   10    0 1
 24   36   50    0 9999 9999 9999   10    0 0
 25   46   50    0 9999 9999 9999   10    0 1
 26   64   50    0 9999 9999 9999   10    0 0
 27   78   50    0 9999 9999 9999   10    0 1
 28   92   50    0 9999 9999 9999   10    0 0
 29    8   57    0 9999 9999 9999   10    0 1
 30   22   57    0 9999 9999 9999   10    0 0
 31   36   57    0 9999 9999 9999   10    0 1
 32   50   57    0 9999 9999 9999   10    0 0
 33   64   57    0 9999 9999 9999   10    0 1
 34   78   57    0 9999 9999 9999   10    0 0
 35   92   57    0 9999 9999 9999   10    0 1
 36    8   64    0 9999 9999 9999   10    0 0
 37   22   64    0 9999 9999 9999   10    0 1
 38   36   64    0 9999 9999 9999   10    0 0
 39   50   64    0 9999 9999 9999   10    0 1
 40   64   64    0 9999 9999 9999   10    0 0
 41   78   64    0 9999 9999 9999   10    0 1
 42   92   64    0 9999 9999 9999   10    0 0
 43    8   71    0 9999 9999 9999   10    0 1
 44   22   71    0 9999 9999 9999   10    0 0
 45   36   71    0 9999 9999 9999   10    0 1
 46   50   71    0 9999 9999 9999   10    0 0
 47   64   71    0 9999 9999 9999   10    0 1
 48   78   71    0 9999 9999 9999   10    0 0
 49   92   71    0 9999 9999 9999   10    0 1
 50    4   26    0 9999 9999 9999   10    0 0
 51    6   26    0 9999 9999 9999   10    0 1
 52    2   28    0 9999 9999 9999   10    0 0
 53    8   28    0 9999 9999 9999   10    0 1
 54    4   30    0 9999 9999 9999   10    0 0
 55    6   30    0 9999 9999 9999   10    0 1
 56    2   32    0 9999 9999 9999   10    0 0
 57    8   32    0 9999 9999 9999   10    0 1
 58    4   34    0 9999 9999 9999   10    0 0
 59    6   34    0 9999 9999 9999   10    0 1
 60   94   26    0 9999 9999 9999   10    0 0
 61   96   26    0 9999 9999 9999   10    0 1
 62   92   28    0 9999 9999 9999   10    0 0
 63   98   28    0 9999 9999 9999   10    0 1
 64   94   30    0 9999 9999 9999   10    0 0
 65   96   30    0 9999 9999 9999   10    0 1
 66   92   32    0 9999 9999 9999   10    0 0
 67   98   32    0 9999 9999 9999   10    0 1
 68   94   34    0 9999 9999 9999   10    0 0
 69   96   34    0 9999 9999 9999   10    0 1
 70   49   46    0 9999 9999 9999   10    0 0
 71   51   46    0 9999 9999 9999   10    0 1
 72   47   48    0 9999 9999 9999   10    0 0
 73   53   48    0 9999 9999 9999   10    0 1
 74   49   50    0 9999 9999 9999   10    0 0
 75   51   50    0 9999 9999 9999   10    0 1
 76   47   52    0 9999 9999 9999   10    0 0
 77   53   52    0 9999 9999 9999   10    0 1
 78   49   54    0 9999 9999 9999   10    0 0
 79   51   54    0 9999 9999 9999   10    0 1
 80    4   66    0 9999 9999 9999   10    0 0
 81    6   66    0 9999 9999 9999   10    0 1
 82    2   68    0 9999 9999 9999   10    0 0
 83    8   68    0 9999 9999 9999   10    0 1
 84    4   70    0 9999 9999 9999   10    0 0
 85    6   70    0 9999 9999 9999   10    0 1
 86    2   72    0 9999 9999 9999   10    0 0
 87    8   72    0 9999 9999 9999   10    0 1
 88    4   74    0 9999 9999 9999   10    0 0
 89    6   74    0 9999 9999 9999   10    0 1
 90   94   66    0 9999 9999 9999   10    0 0
 91   96   66    0 9999 9999 9999   10    0 1
 92   92   68    0 9999 9999 9999   10    0 0
 93   98   68    0 9999 9999 9999   10    0 1
 94   94   70    0 9999 9999 9999   10    0 0
 95   96   70    0 9999 9999 9999   10    0 1
 96   92   72    0 9999 9999 9999   10    0 0
 97   98   72    0 9999 9999 9999   10    0 1
 98   94   74    0 9999 9999 9999   10    0 0
 99   96   74    0 9999 9999 9999   10    0 1
100   54   50    0 9999 9999 9999   10    0 0
