  0   50   50    0 9999 9999 9999    0    0 0
  1   44   47    0 9999 9999 9999   10    0 1
  2   50   44    0 9999 9999 9999   10    0 0
  3   56   47    0 9999 9999 9999   10    0 1
  4   56   53    0 9999 9999 9999   10    0 0
  5   50   57    0 9999 9999 9999   10    0 1
  6   44   53    0 9999 9999 9999   10    0 0
  7   46   43    0 9999 9999 9999   10    0 1
  8   54   43    0 9999 9999 9999   10    0 0
  9   58   50    0 9999 9999 9999   10    0 1
 10   55   58    0 9999 9999 9999   10    0 0
 11   46   58    0 9999 9999 9999   10    0 1
 12   42   50    0 9999 9999 9999   10    0 0
 13   41   45    0 9999 9999 9999   10    0 1
 14   50   40    0 9999 9999 9999   10    0 0
 15   59   45    0 9999 9999 9999   10    0 1
 16   59   55    0 9999 9999 9999   10    0 0
 17   50   61    0 9999 9999 9999   10    0 1
 18   41   55    0 9999 9999 9999   10    0 0
 19   44   39    0 9999 9999 9999   10    0 1
 20   56   39    0 9999 9999 9999   10    0 0
 21   62   50    0 9999 9999 9999   10    0 1
 22   57   61    0 9999 9999 9999   10    0 0
 23   44   61    0 9999 9999 9999   10    0 1
 24   38   50    0 9999 9999 9999   10    0 0
 25   38   43    0 9999 9999 9999   10    0 1
 26   50   36    0 9999 9999 9999   10    0 0
 27   63   43    0 9999 9999 9999   10    0 1
 28   63   58    0 9999 9999 9999   10    0 0
 29   50   65    0 9999 9999 9999   10    0 1
 30   38   57    0 9999 9999 9999   10    0 0
 31   23   29    0 9999 9999 9999   10    0 1
 32   62   18    0 9999 9999 9999   10    0 0
 33   85   52    0 9999 9999 9999   10    0 1
 34   59   84    0 9999 9999 9999   10    0 0
 35   21   69    0 9999 9999 9999   10    0 1
 36   38   15    0 9999 9999 9999   10    0 0
 37   80   27    0 9999 9999 9999   10    0 1
 38   81   71    0 9999 9999 9999   10    0 0
 39   40   86    0 9999 9999 9999   10    0 1
 40   13   51    0 9999 9999 9999   10    0 0
 41   19   25    0 9999 9999 9999   10    0 1
 42   65   12    0 9999 9999 9999   10    0 0
 43   91   52    0 9999 9999 9999   10    0 1
 44   61   90    0 9999 9999 9999   10    0 0
 45   16   72    0 9999 9999 9999   10    0 1
 46   35    8    0 9999 9999 9999   10    0 0
 47   86   23    0 9999 9999 9999   10    0 1
 48   87   75    0 9999 9999 9999   10    0 0
 49   38   93    0 9999 9999 9999   10    0 1
 50    6   51    0 9999 9999 9999   10    0 0
 51   49   86    0 9999 9999 9999   10    0 1
 52   51   86    0 9999 9999 9999   10    0 0
 53   47   88    0 9999 9999 9999   10    0 1
 54   53   88    0 9999 9999 9999   10    0 0
 55   49   90    0 9999 9999 9999   10    0 1
 56   51   90    0 9999 9999 9999   10    0 0
 57   47   92    0 9999 9999 9999   10    0 1
 58   53   92    0 9999 9999 9999   10    0 0
 59   49   94    0 9999 9999 9999   10    0 1
 60   51   94    0 9999 9999 9999   10    0 0
 61   14   26    0 9999 9999 9999   10    0 1
 62   16   26    0 9999 9999 9999   10    0 0
 63   12   28    0 9999 9999 9999   10    0 1
 64   18   28    0 9999 9999 9999   10    0 0
 65   14   30    0 9999 9999 9999   10    0 1
 66   16   30    0 9999 9999 9999   10    0 0
 67   12   32    0 9999 9999 9999   10    0 1
 68   18   32    0 9999 9999 9999   10    0 0
 69   14   34    0 9999 9999 9999   10    0 1
 70   16   34    0 9999 9999 9999   10    0 0
 71   84   26    0 9999 9999 9999   10    0 1
 72   86   26    0 9999 9999 9999   10    0 0
 73   82   28    0 9999 9999 9999   10    0 1
 74   88   28    0 9999 9999 9999   10    0 0
 75   84   30    0 9999 9999 9999   10    0 1
 76   86   30    0 9999 9999 9999   10    0 0
 77   82   32    0 9999 9999 9999   10    0 1
 78   88   32    0 9999 9999 9999   10    0 0
 79   84   34    0 9999 9999 9999   10    0 1
 80   86   34    0 9999 9999 9999   10    0 0
 81   39   46    0 9999 9999 9999   10    0 1
 82   41   46    0 9999 9999 9999   10    0 0
 83   37   48    0 9999 9999 9999   10    0 1
 84   43   48    0 9999 9999 9999   10    0 0
 85   39   50    0 9999 9999 9999   10    0 1
 86   41   50    0 9999 9999 9999   10    0 0
 87   37   52    0 9999 9999 9999   10    0 1
 88   43   52    0 9999 9999 9999   10    0 0
 89   39   54    0 9999 9999 9999   10    0 1
 90   41   54    0 9999 9999 9999   10    0 0
 91   59   46    0 9999 9999 9999   10    0 1
 92   61   46    0 9999 9999 9999   10    0 0
 93   57   48    0 9999 9999 9999   10    0 1
 94   63   48    0 9999 9999 9999   10    0 0
 95   59   50    0 9999 9999 9999   10    0 1
 96   61   50    0 9999 9999 9999   10    0 0
 97   57   52    0 9999 9999 9999   10    0 1
 98   63   52    0 9999 9999 9999   10    0 0
 99   59   54    0 9999 9999 9999   10    0 1
100   61   54    0 9999 9999 9999   10    0 0
