  0   50  102    0 9999 9999 9999    0    0 0
  1    4   66    0 9999 9999 9999   10    0 1
  2    6   66    0 9999 9999 9999   10    0 0
  3    2   68    0 9999 9999 9999   10    0 1
  4    8   68    0 9999 9999 9999   10    0 0
  5    4   70    0 9999 9999 9999   10    0 1
  6    6   70    0 9999 9999 9999   10    0 0
  7    2   72    0 9999 9999 9999   10    0 1
  8    8   72    0 9999 9999 9999   10    0 0
  9    4   74    0 9999 9999 9999   10    0 1
 10    6   74    0 9999 9999 9999   10    0 0
 11   94   66    0 9999 9999 9999   10    0 1
 12   96   66    0 9999 9999 9999   10    0 0
 13   92   68    0 9999 9999 9999   10    0 1
 14   98   68    0 9999 9999 9999   10    0 0
 15   94   70    0 9999 9999 9999   10    0 1
 16   96   70    0 9999 9999 9999   10    0 0
 17   92   72    0 9999 9999 9999   10    0 1
 18   98   72    0 9999 9999 9999   10    0 0
 19   94   74    0 9999 9999 9999   10    0 1
 20   96   74    0 9999 9999 9999   10    0 0
 21   34   56    0 9999 9999 9999   10    0 1
 22   36   56    0 9999 9999 9999   10    0 0
 23   32   58    0 9999 9999 9999   10    0 1
 24   38   58    0 9999 9999 9999   10    0 0
 25   34   60    0 9999 9999 9999   10    0 1
 26   36   60    0 9999 9999 9999   10    0 0
 27   32   62    0 9999 9999 9999   10    0 1
 28   38   62    0 9999 9999 9999   10    0 0
 29   34   64    0 9999 9999 9999   10    0 1
 30   36   64    0 9999 9999 9999   10    0 0
 31   64   56    0 9999 9999 9999   10    0 1
 32   66   56    0 9999 9999 9999   10    0 0
 33   62   58    0 9999 9999 9999   10    0 1
 34   68   58    0 9999 9999 9999   10    0 0
 35   64   60    0 9999 9999 9999   10    0 1
 36   66   60    0 9999 9999 9999   10    0 0
 37   62   62    0 9999 9999 9999   10    0 1
 38   68   62    0 9999 9999 9999   10    0 0
 39   64   64    0 9999 9999 9999   10    0 1
 40   66   64    0 9999 9999 9999   10    0 0
 41   19   46    0 9999 9999 9999   10    0 1
 42   21   46    0 9999 9999 9999   10    0 0
 43   17   48    0 9999 9999 9999   10    0 1
 44   23   48    0 9999 9999 9999   10    0 0
 45   19   50    0 9999 9999 9999   10    0 1
 46   21   50    0 9999 9999 9999   10    0 0
 47   17   52    0 9999 9999 9999   10    0 1
 48   23   52    0 9999 9999 9999   10    0 0
 49   19   54    0 9999 9999 9999   10    0 1
 50   21   54    0 9999 9999 9999   10    0 0
 51   79   46    0 9999 9999 9999   10    0 1
 52   81   46    0 9999 9999 9999   10    0 0
 53   77   48    0 9999 9999 9999   10    0 1
 54   83   48    0 9999 9999 9999   10    0 0
 55   79   50    0 9999 9999 9999   10    0 1
 56   81   50    0 9999 9999 9999   10    0 0
 57   77   52    0 9999 9999 9999   10    0 1
 58   83   52    0 9999 9999 9999   10    0 0
 59   79   54    0 9999 9999 9999   10    0 1
 60   81   54    0 9999 9999 9999   10    0 0
 61   34   36    0 9999 9999 9999   10    0 1
 62   36   36    0 9999 9999 9999   10    0 0
 63   32   38    0 9999 9999 9999   10    0 1
 64   38   38    0 9999 9999 9999   10    0 0
 65   34   40    0 9999 9999 9999   10    0 1
 66   36   40    0 9999 9999 9999   10    0 0
 67   32   42    0 9999 9999 9999   10    0 1
 68   38   42    0 9999 9999 9999   10    0 0
 69   34   44    0 9999 9999 9999   10    0 1
 70   36   44    0 9999 9999 9999   10    0 0
 71   64   36    0 9999 9999 9999   10    0 1
 72   66   36    0 9999 9999 9999   10    0 0
 73   62   38    0 9999 9999 9999   10    0 1
 74   68   38    0 9999 9999 9999   10    0 0
 75   64   40    0 9999 9999 9999   10    0 1
 76   66   40    0 9999 9999 9999   10    0 0
 77   62   42    0 9999 9999 9999   10    0 1
 78   68   42    0 9999 9999 9999   10    0 0
 79   64   44    0 9999 9999 9999   10    0 1
 80   66   44    0 9999 9999 9999   10    0 0
 81    4   26    0 9999 9999 9999   10    0 1
 82    6   26    0 9999 9999 9999   10    0 0
 83    2   28    0 9999 9999 9999   10    0 1
 84    8   28    0 9999 9999 9999   10    0 0
 85    4   30    0 9999 9999 9999   10    0 1
 86    6   30    0 9999 9999 9999   10    0 0
 87    2   32    0 9999 9999 9999   10    0 1
 88    8   32    0 9999 9999 9999   10    0 0
 89    4   34    0 9999 9999 9999   10    0 1
 90    6   34    0 9999 9999 9999   10    0 0
 91   94   26    0 9999 9999 9999   10    0 1
 92   96   26    0 9999 9999 9999   10    0 0
 93   92   28    0 9999 9999 9999   10    0 1
 94   98   28    0 9999 9999 9999   10    0 0
 95   94   30    0 9999 9999 9999   10    0 1
 96   96   30    0 9999 9999 9999   10    0 0
 97   92   32    0 9999 9999 9999   10    0 1
 98   98   32    0 9999 9999 9999   10    0 0
 99   94   34    0 9999 9999 9999   10    0 1
100   96   34    0 9999 9999 9999   10    0 0
